"koruyucu"->"tatlı":23 bin,"acı":13 bin,result:0.16235428838612975
"aşikâr"->"tatlı":4 bin,"acı":11 bin,result:-0.524762889154889
"terim"->"tatlı":19 bin,"acı":21 bin,result:-0.12889588910571664
"öbek"->"tatlı":6 bin,"acı":2 bin,result:0.3916910593950361
"aleyh"->"tatlı":bin,"acı":353,result:0.36679509928755105
"hipnoz"->"tatlı":5 bin,"acı":8 bin,result:-0.28955017798055116
"sıkacak"->"tatlı":869,"acı":4 bin,result:-0.7484704102039224
"yedek"->"tatlı":25 bin,"acı":13 bin,result:0.1985664610405745
"erişkin"->"tatlı":7 bin,"acı":3 bin,result:0.28254658996996806
"oğlan"->"tatlı":43 bin,"acı":30 bin,result:0.07091700553529776
"salkım"->"tatlı":36 bin,"acı":12 bin,result:0.3916910593950361
"sızı"->"tatlı":37 bin,"acı":103 bin,result:-0.5300656959628036
"hayıflan"->"tatlı":2,"acı":52,result:-1.5004035432954443
"dinsel"->"tatlı":949,"acı":8 bin,result:-1.0112539698892773
"sena"->"tatlı":16 bin,"acı":19 bin,result:-0.16006381362153055
"tişört"->"tatlı":20 bin,"acı":4 bin,result:0.6135398090113924
"imkansiz"->"tatlı":22 bin,"acı":74 bin,result:-0.6122392342333963
"sene"->"tatlı":74 bin,"acı":109 bin,result:-0.25362497353427377
"yükle"->"tatlı":24 bin,"acı":14 bin,result:0.1486530107087416
"fasıl"->"tatlı":23 bin,"acı":15 bin,result:0.10020638163728528
"başka"->"tatlı":363 bin,"acı":639 bin,result:-0.331024428446914
"voyvoda"->"tatlı":4 bin,"acı":2 bin,result:0.21559980033935483
"herk"->"tatlı":693,"acı":5 bin,result:-0.9436669650488384
"anlam"->"tatlı":27 bin,"acı":55 bin,result:-0.3944291206598829
"geç"->"tatlı":101 bin,"acı":152 bin,result:-0.26295240948675636
"terle"->"tatlı":175,"acı":858,result:-0.7758794344870373
"dövme"->"tatlı":29 bin,"acı":57 bin,result:-0.37890705309816164
"saçı"->"tatlı":28 bin,"acı":12 bin,result:0.28254658996996806
"amatörce"->"tatlı":2 bin,"acı":5 bin,result:-0.48337020399666397
"gir"->"tatlı":21 bin,"acı":8 bin,result:0.33369911241734934
"üniversite"->"tatlı":41 bin,"acı":57 bin,result:-0.22852119427738227
"aylak"->"tatlı":4 bin,"acı":3 bin,result:0.039508541283673565
"git"->"tatlı":111 bin,"acı":139 bin,result:-0.183122016792064
"muallak"->"tatlı":12 bin,"acı":263,result:1.5737953022332407
"organize"->"tatlı":18 bin,"acı":8 bin,result:0.2667523227867361
"giy"->"tatlı":6 bin,"acı":bin,result:0.6927210550590173
"akış"->"tatlı":11 bin,"acı":10 bin,result:-0.0440375101664013
"anlat"->"tatlı":23 bin,"acı":15 bin,result:0.10020638163728528
"izlenim"->"tatlı":8 bin,"acı":5 bin,result:0.11868978733129844
"giz"->"tatlı":10 bin,"acı":7 bin,result:0.06947176466111686
"görünmez"->"tatlı":15 bin,"acı":17 bin,result:-0.13978785764721904
"kibar"->"tatlı":56 bin,"acı":8 bin,result:0.7596678446896304
"taşıt"->"tatlı":10 bin,"acı":3 bin,result:0.43744854995571125
"emin"->"tatlı":81 bin,"acı":100 bin,result:-0.1769451764459766
"trafik"->"tatlı":30 bin,"acı":107 bin,result:-0.6376927182901736
"barbar"->"tatlı":5 bin,"acı":3 bin,result:0.13641855429173003
"başla"->"tatlı":8 bin,"acı":6 bin,result:0.039508541283673565
"delikanlı"->"tatlı":29 bin,"acı":24 bin,result:-0.0032434391372763148
"yalpala"->"tatlı":2,"acı":1,result:0.21559980033935483
"şerif"->"tatlı":32 bin,"acı":34 bin,result:-0.11175913404697553
"üçkâğıtçı"->"tatlı":5 bin,"acı":320,result:1.1083898306914866
"çapkınlık"->"tatlı":4 bin,"acı":bin,result:0.516629796003336
"müslim"->"tatlı":2 bin,"acı":6 bin,result:-0.5625514500442889
"taşın"->"tatlı":6 bin,"acı":7 bin,result:-0.1523769849552396
"şerit"->"tatlı":41 bin,"acı":9 bin,result:0.5731111519557842
"taşım"->"tatlı":9 bin,"acı":4 bin,result:0.2667523227867361
"emir"->"tatlı":55 bin,"acı":47 bin,result:-0.017165363766099992
"boğa"->"tatlı":22 bin,"acı":16 bin,result:0.05287250284165507
"pratik"->"tatlı":2 milyon,"acı":31 bin,result:1.7242381065050822
"vesair"->"tatlı":641,"acı":310,result:0.23006614035991838
"kumarbaz"->"tatlı":714,"acı":bin,result:-0.231731983548452
"piyes"->"tatlı":529,"acı":2 bin,result:-0.6630045189534217
"arap"->"tatlı":47 bin,"acı":53 bin,result:-0.13760820698969795
"uçukla"->"tatlı":1,"acı":8,result:-0.9885201823165699
"ağı"->"tatlı":18 bin,"acı":18 bin,result:-0.08543019532462635
"şaşaa"->"tatlı":73,"acı":610,result:-1.0074371702149376
"düşkünlük"->"tatlı":5 bin,"acı":2 bin,result:0.31250981334741124
"eğreti"->"tatlı":771,"acı":bin,result:-0.19837581727366935
"adres"->"tatlı":44 bin,"acı":17 bin,result:0.32757355978328717
"sosyalizm"->"tatlı":2 bin,"acı":4 bin,result:-0.38646019098860757
"lezbiyen"->"tatlı":127 bin,"acı":32 bin,result:0.5132235473114245
"sert"->"tatlı":1 milyon,"acı":203 bin,result:0.6070737667621607
"beceri"->"tatlı":17 bin,"acı":25 bin,result:-0.25292128261839
"şapka"->"tatlı":38 bin,"acı":9 bin,result:0.540110891852859
"seferber"->"tatlı":2 bin,"acı":11 bin,result:-0.8257928848188703
"tutku"->"tatlı":28 bin,"acı":33 bin,result:-0.15678610386029457
"monolog"->"tatlı":11 bin,"acı":382,result:1.37389912692189
"serp"->"tatlı":3 bin,"acı":bin,result:0.3916910593950361
"nitro"->"tatlı":927,"acı":2 bin,result:-0.41938045684411046
"simgesel"->"tatlı":550,"acı":2 bin,result:-0.6460975014943637
"ılgın"->"tatlı":10 bin,"acı":25 bin,result:-0.48337020399666397
"sera"->"tatlı":23 bin,"acı":8 bin,result:0.37320765370102293
"bilakis"->"tatlı":3 bin,"acı":7 bin,result:-0.4534069806192208
"haçlı"->"tatlı":bin,"acı":7 bin,result:-0.9305282353388832
"arak"->"tatlı":2 bin,"acı":2 bin,result:-0.08543019532462635
"bihaber"->"tatlı":3 bin,"acı":15 bin,result:-0.7844001996606451
"buda"->"tatlı":31 bin,"acı":34 bin,result:-0.12554741853260878
"yoğrul"->"tatlı":68,"acı":268,result:-0.6810560766471788
"seri"->"tatlı":78 bin,"acı":16 bin,result:0.6025444247099293
"miyavla"->"tatlı":202,"acı":57,result:0.464046318449506
"nehir"->"tatlı":65 bin,"acı":32 bin,result:0.22233318299832322
"ihya"->"tatlı":4 bin,"acı":2 bin,result:0.21559980033935483
"mabet"->"tatlı":414,"acı":bin,result:-0.46842985420372746
"yayımla"->"tatlı":15 bin,"acı":35,result:2.5465930193807793
"durak"->"tatlı":24 bin,"acı":16 bin,result:0.09066106373105492
"soğukkanlı"->"tatlı":12 bin,"acı":4 bin,result:0.3916910593950361
"ciddi"->"tatlı":69 bin,"acı":96 bin,result:-0.22885233762693946
"ölçek"->"tatlı":18 bin,"acı":2 bin,result:0.8688123141146985
"kriminal"->"tatlı":815,"acı":2 bin,result:-0.475302582248631
"tutsak"->"tatlı":8 bin,"acı":21 bin,result:-0.5045595030666021
"kayık"->"tatlı":13 bin,"acı":15 bin,result:-0.1475781020734708
"koşulla"->"tatlı":112,"acı":285,result:-0.4910570326629549
"babayiğit"->"tatlı":3 bin,"acı":502,result:0.6909873422500167
"gol"->"tatlı":19 bin,"acı":28 bin,result:-0.25383462571401655
"unutkan"->"tatlı":827,"acı":740,result:-0.037156405503055885
"maşallah"->"tatlı":253 bin,"acı":8 bin,result:1.4146003388592479
"şeklî"->"tatlı":58 bin,"acı":21 bin,result:0.3557785035043916
"camia"->"tatlı":bin,"acı":11 bin,result:-1.1268228804828515
"fıstık"->"tatlı":130 bin,"acı":21 bin,result:0.7062938622482912
"başkent"->"tatlı":13 bin,"acı":13 bin,result:-0.08543019532462635
"uygarlık"->"tatlı":3 bin,"acı":6 bin,result:-0.38646019098860757
"kayıp"->"tatlı":128 bin,"acı":395 bin,result:-0.5748173213032182
"ekonomi"->"tatlı":18 bin,"acı":22 bin,result:-0.17258037104352653
"kayıt"->"tatlı":39 bin,"acı":20 bin,result:0.20460441603789162
"dayanışma"->"tatlı":38 bin,"acı":25 bin,result:0.09641339262014616
"torpil"->"tatlı":4 bin,"acı":3 bin,result:0.039508541283673565
"ideolojik"->"tatlı":722,"acı":8 bin,result:-1.1299829847469307
"baskı"->"tatlı":44 bin,"acı":101 bin,result:-0.4462988926210815
"torun"->"tatlı":32 bin,"acı":12 bin,result:0.34053853694765474
"fethet"->"tatlı":19 bin,"acı":523,result:1.4748217167609283
"sevi"->"tatlı":13 bin,"acı":5 bin,result:0.3295431526461916
"sevk"->"tatlı":10 bin,"acı":24 bin,result:-0.46564143703623234
"fersah"->"tatlı":2 bin,"acı":bin,result:0.21559980033935483
"vezir"->"tatlı":11 bin,"acı":3 bin,result:0.4788412351139363
"araç"->"tatlı":28 bin,"acı":38 bin,result:-0.21805576059921727
"saçak"->"tatlı":13 bin,"acı":2 bin,result:0.7274831613182292
"soyutla"->"tatlı":286,"acı":7 bin,result:-1.4741622022098402
"hasret"->"tatlı":92 bin,"acı":339 bin,result:-0.6518420661821532
"simsiyah"->"tatlı":11 bin,"acı":7 bin,result:0.1108644498193418
"kusursuz"->"tatlı":34 bin,"acı":36 bin,result:-0.11025377904965854
"öğrenim"->"tatlı":4 bin,"acı":7 bin,result:-0.32846824401092084
"şeytanca"->"tatlı":502,"acı":3 bin,result:-0.8618477328992695
"maske"->"tatlı":55 bin,"acı":18 bin,result:0.39965998906631134
"sürme"->"tatlı":20 bin,"acı":4 bin,result:0.6135398090113924
"yönetmen"->"tatlı":38 bin,"acı":83 bin,result:-0.42472469108389016
"yetersiz"->"tatlı":15 bin,"acı":22 bin,result:-0.25176161709115136
"açgözlü"->"tatlı":4 bin,"acı":8 bin,result:-0.38646019098860757
"gıcıkla"->"tatlı":101,"acı":36,result:0.3625886776907289
"hisset"->"tatlı":7 bin,"acı":8 bin,result:-0.1434221423023131
"gri"->"tatlı":34 bin,"acı":26 bin,result:0.0310753737468108
"hikâye"->"tatlı":118 bin,"acı":223 bin,result:-0.36185305106666166
"İslami"->"tatlı":21 bin,"acı":22 bin,result:-0.10563358141291333
"peygamber"->"tatlı":32 bin,"acı":40 bin,result:-0.18234020833268275
"namaz"->"tatlı":86 bin,"acı":25 bin,result:0.45112824724690376
"parıltı"->"tatlı":5 bin,"acı":5 bin,result:-0.08543019532462635
"vanilya"->"tatlı":364 bin,"acı":14 bin,result:1.3295431526461916
"mihenk"->"tatlı":3 bin,"acı":2 bin,result:0.09066106373105492
"standart"->"tatlı":17 bin,"acı":13 bin,result:0.0310753737468108
"perişan"->"tatlı":12 bin,"acı":62 bin,result:-0.7986406387752555
"koca"->"tatlı":74 bin,"acı":152 bin,result:-0.3980420635384227
"irkil"->"tatlı":74 bin,"acı":104,result:2.7667681851075696
"argo"->"tatlı":5 bin,"acı":3 bin,result:0.13641855429173003
"büsbütün"->"tatlı":5 bin,"acı":10 bin,result:-0.38646019098860757
"pembe"->"tatlı":287 bin,"acı":41 bin,result:0.7596678446896304
"zinde"->"tatlı":6 bin,"acı":bin,result:0.6927210550590173
"vesaire"->"tatlı":5 bin,"acı":3 bin,result:0.13641855429173003
"izbe"->"tatlı":195,"acı":5 bin,result:-1.494365588298127
"kuytu"->"tatlı":4 bin,"acı":5 bin,result:-0.18234020833268275
"şube"->"tatlı":31 bin,"acı":27 bin,result:-0.025432265649341017
"mükemmellik"->"tatlı":6 bin,"acı":bin,result:0.6927210550590173
"sapan"->"tatlı":27 bin,"acı":22 bin,result:0.003510888012154765
"gücü"->"tatlı":46 bin,"acı":129 bin,result:-0.5332620739423012
"korkut"->"tatlı":18 bin,"acı":17 bin,result:-0.06060661159959419
"erotik"->"tatlı":90 bin,"acı":37 bin,result:0.3006105900477035
"izah"->"tatlı":12 bin,"acı":12 bin,result:-0.08543019532462635
"bula"->"tatlı":6 bin,"acı":3 bin,result:0.21559980033935483
"saçma"->"tatlı":43 bin,"acı":49 bin,result:-0.14215781977355355
"köpek"->"tatlı":475 bin,"acı":59 bin,result:0.8204114026580961
"kontenjan"->"tatlı":641,"acı":587,result:-0.047210267053423384
"armoniler"->"tatlı":72,"acı":22,result:0.42947962028443587
"hükûmet"->"tatlı":660,"acı":3 bin,result:-0.7430075145024201
"mübalağa"->"tatlı":302,"acı":353,result:-0.15319795775529832
"meşakkat"->"tatlı":196,"acı":6 bin,result:-1.5713253743517939
"bulama"->"tatlı":3 bin,"acı":2 bin,result:0.09066106373105492
"maceracı"->"tatlı":6 bin,"acı":547,result:0.9547337287255865
"sımsıkı"->"tatlı":16 bin,"acı":18 bin,result:-0.13658271777200764
"neyse"->"tatlı":67 bin,"acı":57 bin,result:-0.015230248296291262
"muğlak"->"tatlı":383,"acı":669,result:-0.3276575391238267
"musallat"->"tatlı":5 bin,"acı":7 bin,result:-0.23155823100286435
"savurgan"->"tatlı":650,"acı":bin,result:-0.2725168386817708
"yitim"->"tatlı":2 bin,"acı":bin,result:0.21559980033935483
"kalleş"->"tatlı":8 bin,"acı":10 bin,result:-0.18234020833268275
"yitir"->"tatlı":549,"acı":367,result:0.0894760848733762
"hususiyet"->"tatlı":581,"acı":26 bin,result:-1.7362274109051135
"mason"->"tatlı":12 bin,"acı":3 bin,result:0.516629796003336
"gözalt"->"tatlı":31 milyon,"acı":576,result:4.645509015086434
"uyduruk"->"tatlı":6 bin,"acı":2 bin,result:0.3916910593950361
"bangır"->"tatlı":4 bin,"acı":5 bin,result:-0.18234020833268275
"yitik"->"tatlı":4 bin,"acı":8 bin,result:-0.38646019098860757
"hekim"->"tatlı":16 bin,"acı":20 bin,result:-0.18234020833268275
"laik"->"tatlı":2 bin,"acı":9 bin,result:-0.7386427090999701
"benze"->"tatlı":bin,"acı":329,result:0.3973739067253994
"dominant"->"tatlı":19 bin,"acı":10 bin,result:0.19332340562820255
"baygın"->"tatlı":9 bin,"acı":9 bin,result:-0.08543019532462635
"duygulan"->"tatlı":383,"acı":477,result:-0.18074980039611754
"odakla"->"tatlı":3 bin,"acı":97,result:1.4049193251287913
"süpürge"->"tatlı":15 bin,"acı":3 bin,result:0.6135398090113924
"arka"->"tatlı":112 bin,"acı":117 bin,result:-0.10439803440060638
"lain"->"tatlı":36 bin,"acı":590,result:1.7000202938005167
"soylu"->"tatlı":15 bin,"acı":25 bin,result:-0.30727894494098273
"tutum"->"tatlı":9 bin,"acı":11 bin,result:-0.17258037104352653
"tutuk"->"tatlı":537,"acı":2 bin,result:-0.6564859052890519
"tutun"->"tatlı":21 bin,"acı":19 bin,result:-0.041964501543536016
"oymak"->"tatlı":6 bin,"acı":12 bin,result:-0.38646019098860757
"Eti"->"tatlı":235 bin,"acı":42 bin,result:0.6623883765492095
"yufka"->"tatlı":107 bin,"acı":8 bin,result:1.0408635953686396
"güdü"->"tatlı":bin,"acı":613,result:0.12710933015695863
"erbap"->"tatlı":336,"acı":77,result:0.5544183568927358
"potansiyel"->"tatlı":4 bin,"acı":7 bin,result:-0.32846824401092084
"ibaret"->"tatlı":15 bin,"acı":32 bin,result:-0.41448891458885107
"yırtın"->"tatlı":308,"acı":174,result:0.1625712728932182
"yırtık"->"tatlı":15 bin,"acı":13 bin,result:-0.023282288575781938
"desen"->"tatlı":42 bin,"acı":26 bin,result:0.12284574710245615
"öğrenci"->"tatlı":58 bin,"acı":27 bin,result:0.24663403407932366
"rastlantı"->"tatlı":2 bin,"acı":7 bin,result:-0.629498239674902
"capcanlı"->"tatlı":2 bin,"acı":640,result:0.40941982635546764
"altüst"->"tatlı":6 bin,"acı":12 bin,result:-0.38646019098860757
"huzur"->"tatlı":401 bin,"acı":116 bin,result:0.45325618806863743
"hesapla"->"tatlı":637,"acı":463,result:0.05312824599277096
"basil"->"tatlı":2 bin,"acı":497,result:0.5192434116060226
"şekil"->"tatlı":60 bin,"acı":11 bin,result:0.6513283699007922
"manevi"->"tatlı":40 bin,"acı":65 bin,result:-0.29628356063951955
"zulüm"->"tatlı":9 bin,"acı":91 bin,result:-1.090229078206395
"basit"->"tatlı":162 bin,"acı":70 bin,result:0.27898677920374776
"eğilim"->"tatlı":10 bin,"acı":4 bin,result:0.31250981334741124
"sonraları"->"tatlı":5 bin,"acı":6 bin,result:-0.16461144137225117
"laka"->"tatlı":548,"acı":284,result:0.20003202311270515
"doygun"->"tatlı":4 bin,"acı":2 bin,result:0.21559980033935483
"küçüklük"->"tatlı":6 bin,"acı":bin,result:0.6927210550590173
"ulaş"->"tatlı":10 bin,"acı":10 bin,result:-0.08543019532462635
"koma"->"tatlı":16 bin,"acı":12 bin,result:0.039508541283673565
"sekiz"->"tatlı":26 bin,"acı":27 bin,result:-0.10182061151279573
"berrak"->"tatlı":41 bin,"acı":33 bin,result:0.008839721517221627
"davran"->"tatlı":6 bin,"acı":7 bin,result:-0.1523769849552396
"yargıç"->"tatlı":2 bin,"acı":5 bin,result:-0.48337020399666397
"kamufle"->"tatlı":bin,"acı":2 bin,result:-0.38646019098860757
"Japon"->"tatlı":179 bin,"acı":35 bin,result:0.6233547913049912
"kötümser"->"tatlı":408,"acı":2 bin,result:-0.7758000278987276
"çarpıntı"->"tatlı":14 bin,"acı":6 bin,result:0.28254658996996806
"muhalif"->"tatlı":6 bin,"acı":12 bin,result:-0.38646019098860757
"bâtın"->"tatlı":bin,"acı":2 bin,result:-0.38646019098860757
"burk"->"tatlı":401,"acı":220,result:0.1752914964733497
"zafer"->"tatlı":32 bin,"acı":110 bin,result:-0.6216729021629455
"kola"->"tatlı":43 bin,"acı":21 bin,result:0.22581896552104083
"fakir"->"tatlı":27 bin,"acı":56 bin,result:-0.40225445817183947
"gömlek"->"tatlı":38 bin,"acı":15 bin,result:0.3182621422365025
"bura"->"tatlı":6 bin,"acı":5 bin,result:-0.006248949277001541
"sürücü"->"tatlı":24 bin,"acı":18 bin,result:0.039508541283673565
"buru"->"tatlı":503,"acı":439,result:-0.026326730510820306
"natürel"->"tatlı":31 bin,"acı":11 bin,result:0.3645388133514213
"zerre"->"tatlı":18 bin,"acı":17 bin,result:-0.06060661159959419
"lama"->"tatlı":9 bin,"acı":7 bin,result:0.02371427410044175
"pencere"->"tatlı":24 bin,"acı":16 bin,result:0.09066106373105492
"koku"->"tatlı":78 bin,"acı":39 bin,result:0.21559980033935483
"paslaş"->"tatlı":1,"acı":1,result:-0.08543019532462635
"motosiklet"->"tatlı":36 bin,"acı":16 bin,result:0.2667523227867361
"hortlak"->"tatlı":2 bin,"acı":859,result:0.2816066365081126
"grotesk"->"tatlı":363,"acı":bin,result:-0.5255235702885138
"flüt"->"tatlı":13 bin,"acı":7 bin,result:0.1834151169679536
"zebani"->"tatlı":539,"acı":617,result:-0.14412659417112933
"kanal"->"tatlı":373 bin,"acı":74 bin,result:0.6170469167530851
"arsa"->"tatlı":12 bin,"acı":8 bin,result:0.09066106373105492
"kont"->"tatlı":3 bin,"acı":2 bin,result:0.09066106373105492
"kaçıncı"->"tatlı":13 bin,"acı":26 bin,result:-0.38646019098860757
"bürün"->"tatlı":839,"acı":32 bin,result:-1.666818212815832
"kanat"->"tatlı":34 bin,"acı":24 bin,result:0.06583748000602278
"konu"->"tatlı":126 bin,"acı":177 bin,result:-0.23303291656887007
"vallahi"->"tatlı":20 bin,"acı":15 bin,result:0.039508541283673565
"görüş"->"tatlı":24 bin,"acı":27 bin,result:-0.13658271777200764
"kulaktan"->"tatlı":2 bin,"acı":3 bin,result:-0.2615214543803076
"macera"->"tatlı":37 bin,"acı":19 bin,result:0.2040179277895397
"nakşol"->"tatlı":1,"acı":2,result:-0.38646019098860757
"yönetmenlik"->"tatlı":791,"acı":974,result:-0.17581266870556536
"raund"->"tatlı":581,"acı":521,result:-0.038091786233820056
"izin"->"tatlı":60 bin,"acı":116 bin,result:-0.37173693416790116
"avantür"->"tatlı":133,"acı":653,result:-0.7764917356326145
"işlev"->"tatlı":618,"acı":3 bin,result:-0.771562974955473
"komi"->"tatlı":3 bin,"acı":388,result:0.8028593338008289
"mırıldan"->"tatlı":bin,"acı":311,result:0.4218094156485361
"şeker"->"tatlı":3 milyon,"acı":184 bin,result:1.1268732363854996
"benimki"->"tatlı":20 bin,"acı":14 bin,result:0.06947176466111686
"samimi"->"tatlı":118 bin,"acı":52 bin,result:0.27044846834669983
"detay"->"tatlı":27 bin,"acı":30 bin,result:-0.13118768588530144
"arşınla"->"tatlı":110,"acı":7,result:1.1108644498193418
"dâhi"->"tatlı":49 bin,"acı":82 bin,result:-0.30904796767982945
"muhteşem"->"tatlı":336 bin,"acı":137 bin,result:0.304188514908811
"döktür"->"tatlı":bin,"acı":bin,result:-0.08543019532462635
"sürat"->"tatlı":29 bin,"acı":17 bin,result:0.1465188811960558
"işlek"->"tatlı":3 bin,"acı":7 bin,result:-0.4534069806192208
"Budizm"->"tatlı":334,"acı":10 bin,result:-1.5616837285130618
"bakıcı"->"tatlı":22 bin,"acı":9 bin,result:0.302749976058255
"sadistçe"->"tatlı":20 bin,"acı":7 bin,result:0.3705017603250981
"çarık"->"tatlı":bin,"acı":2 bin,result:-0.38646019098860757
"işlem"->"tatlı":34 bin,"acı":113 bin,result:-0.607029721765791
"ücret"->"tatlı":22 bin,"acı":12 bin,result:0.17781123944995506
"izle"->"tatlı":1 milyon,"acı":1 milyon,result:-0.08543019532462635
"kuskus"->"tatlı":14 bin,"acı":bin,result:1.0606978403536116
"yad"->"tatlı":16 bin,"acı":14 bin,result:-0.027438248346939618
"sümük"->"tatlı":4 bin,"acı":3 bin,result:0.039508541283673565
"reşme"->"tatlı":314,"acı":253,result:0.00837893157277065
"yak"->"tatlı":13 bin,"acı":18 bin,result:-0.22675934812109563
"yal"->"tatlı":5 bin,"acı":6 bin,result:-0.16461144137225117
"üçüncü"->"tatlı":29 bin,"acı":70 bin,result:-0.46813023743992704
"yardımlaş"->"tatlı":1,"acı":15,result:-1.2615214543803075
"tüm"->"tatlı":1 milyon,"acı":1 milyon,result:-0.08543019532462635
"yap"->"tatlı":102 bin,"acı":27 bin,result:0.49180621227830384
"yan"->"tatlı":132 bin,"acı":147 bin,result:-0.13217359886695262
"tür"->"tatlı":117 bin,"acı":218 bin,result:-0.35570082718306956
"tüp"->"tatlı":37 bin,"acı":17 bin,result:0.2523226073640947
"yas"->"tatlı":110 bin,"acı":139 bin,result:-0.18705231042049644
"şifre"->"tatlı":4 bin,"acı":3 bin,result:0.039508541283673565
"yat"->"tatlı":27 bin,"acı":20 bin,result:0.044903573170379796
"yar"->"tatlı":132 bin,"acı":154 bin,result:-0.1523769849552396
"tüy"->"tatlı":20 bin,"acı":19 bin,result:-0.06315380061347416
"yay"->"tatlı":46 bin,"acı":8 bin,result:0.6742376493650042
"meyilli"->"tatlı":11 bin,"acı":3 bin,result:0.4788412351139363
"burjuva"->"tatlı":2 bin,"acı":4 bin,result:-0.38646019098860757
"yaz"->"tatlı":586 bin,"acı":107 bin,result:0.6530836430082546
"sınıfsal"->"tatlı":2 bin,"acı":bin,result:0.21559980033935483
"bunal"->"tatlı":11,"acı":75,result:-0.9190987735581013
"yapısal"->"tatlı":bin,"acı":4 bin,result:-0.6874901866525888
"Kiril"->"tatlı":6 bin,"acı":790,result:0.7950939637685758
"temkin"->"tatlı":3 bin,"acı":899,result:0.4379313676618073
"sonuçlan"->"tatlı":22,"acı":313,result:-1.2385518520488685
"kosa"->"tatlı":486,"acı":952,result:-0.37743087444680734
"heykel"->"tatlı":9 bin,"acı":9 bin,result:-0.08543019532462635
"iktidar"->"tatlı":12 bin,"acı":38 bin,result:-0.5860325458938117
"had"->"tatlı":5 bin,"acı":4 bin,result:0.011479817683430031
"hac"->"tatlı":12 bin,"acı":17 bin,result:-0.2366978706552754
"kalburüstü"->"tatlı":2 bin,"acı":870,result:0.2760805477207363
"fındık"->"tatlı":194 bin,"acı":29 bin,result:0.7399735367066436
"helal"->"tatlı":73 bin,"acı":34 bin,result:0.2464137477535744
"hal"->"tatlı":71 bin,"acı":75 bin,result:-0.10923310999725115
"hak"->"tatlı":88 bin,"acı":183 bin,result:-0.4033986129048872
"koro"->"tatlı":13 bin,"acı":11 bin,result:-0.012879528176014631
"han"->"tatlı":36 bin,"acı":58 bin,result:-0.2925556881202764
"batar"->"tatlı":5 bin,"acı":10 bin,result:-0.38646019098860757
"koru"->"tatlı":11 bin,"acı":17 bin,result:-0.2744864315446752
"ham"->"tatlı":30 bin,"acı":22 bin,result:0.04926837857282984
"rahatça"->"tatlı":17 bin,"acı":11 bin,result:0.10362604089542253
"hap"->"tatlı":26 bin,"acı":18 bin,result:0.07427064754288555
"seyirci"->"tatlı":30 bin,"acı":24 bin,result:0.011479817683430031
"har"->"tatlı":8 bin,"acı":6 bin,result:0.039508541283673565
"has"->"tatlı":84 bin,"acı":29 bin,result:0.37645109283829925
"hat"->"tatlı":25 bin,"acı":9 bin,result:0.35826730390808637
"haz"->"tatlı":33 bin,"acı":103 bin,result:-0.5797534801519111
"içtenlik"->"tatlı":2 bin,"acı":bin,result:0.21559980033935483
"altmış"->"tatlı":6 bin,"acı":8 bin,result:-0.21036893193292627
"hesaplı"->"tatlı":5 bin,"acı":784,result:0.7192237463269541
"garanti"->"tatlı":27 bin,"acı":16 bin,result:0.14181358617843615
"kompozisyon"->"tatlı":22 bin,"acı":9 bin,result:0.302749976058255
"hükmet"->"tatlı":29,"acı":4 bin,result:-2.225092188753633
"gereç"->"tatlı":3 bin,"acı":bin,result:0.3916910593950361
"maruz"->"tatlı":21 bin,"acı":88 bin,result:-0.7076935727408757
"günü"->"tatlı":983 bin,"acı":11 milyon,result:-1.1342693626507159
"kork"->"tatlı":5 bin,"acı":10 bin,result:-0.38646019098860757
"çimento"->"tatlı":4 bin,"acı":3 bin,result:0.039508541283673565
"itaat"->"tatlı":12 bin,"acı":10 bin,result:-0.006248949277001541
"hababam"->"tatlı":382,"acı":298,result:0.022416903510827122
"bacak"->"tatlı":38 bin,"acı":23 bin,result:0.13262556527459096
"Hintli"->"tatlı":23 bin,"acı":12 bin,result:0.1971163946453417
"salimen"->"tatlı":43,"acı":221,result:-0.7963540134301506
"steril"->"tatlı":2 bin,"acı":4 bin,result:-0.38646019098860757
"nitel"->"tatlı":357,"acı":256,result:0.05899805547571729
"pitoresk"->"tatlı":370,"acı":229,result:0.12293604640248067
"ensest"->"tatlı":25 bin,"acı":10 bin,result:0.31250981334741124
"mukabele"->"tatlı":3 bin,"acı":2 bin,result:0.09066106373105492
"video"->"tatlı":940 bin,"acı":654 bin,result:0.07211990995080499
"suistimal"->"tatlı":2 bin,"acı":5 bin,result:-0.48337020399666397
"paradoks"->"tatlı":712,"acı":3 bin,result:-0.7100714564074324
"menem"->"tatlı":508,"acı":2 bin,result:-0.6805964787046883
"arya"->"tatlı":13 bin,"acı":5 bin,result:0.3295431526461916
"sessiz"->"tatlı":51 bin,"acı":156 bin,result:-0.5709846175811516
"yem"->"tatlı":39 bin,"acı":18 bin,result:0.2503619065985668
"yen"->"tatlı":19 bin,"acı":11 bin,result:0.15193072046997755
"kota"->"tatlı":15 bin,"acı":5 bin,result:0.3916910593950361
"hazırla"->"tatlı":13 bin,"acı":2 bin,result:0.7274831613182292
"alın"->"tatlı":122 bin,"acı":56 bin,result:0.2527416083439214
"yer"->"tatlı":692 bin,"acı":478 bin,result:0.07524800252001257
"İlah"->"tatlı":2 bin,"acı":3 bin,result:-0.2615214543803076
"yet"->"tatlı":5 bin,"acı":5 bin,result:-0.08543019532462635
